Gene Name,Accession,EntrezGeneID,Description,MitoCarta2_List,Matrix,IMS,"Log2-AVE: Abundance: F2: 126, Sample, High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 126, Sample, High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 127C, Sample, NR High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 127C, Sample, NR High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 127N, Sample, High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 127N, Sample, High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 128C, Sample, High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 128C, Sample, High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 128N, Sample, NR High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 128N, Sample, NR High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 129C, Sample, NR High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 129C, Sample, NR High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 129N, Sample, High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 129N, Sample, High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 130C, Sample, High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 130C, Sample, High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 130N, Sample, NR High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 130N, Sample, NR High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 131, Sample, NR High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 131, Sample, NR High Fat (Diet), Input (Fraction)",NR+HFD/HFD Protein Expression Log2FC,NR+HFD/HFD Protein Expression pvalue,NR+HFD/HFD Protein Expression p_adjusted
Hint2,Q9D0S9,68917.0,"Histidine triad nucleotide-binding protein 2, mitochondrial OS=Mus musculus OX=10090 GN=Hint2 PE=1 SV=1",True,True,False,-0.1398654932324579,-0.09147589374873455,-0.014149125685362307,-0.05357700001666643,-0.05035070150160692,-0.13028787361348293,-0.18218518507928216,0.12561851873460306,0.24506214137444715,0.2912106127685412,0.10566331411166593,0.3394865834782915,0.9531211440401544
Gstz1,Q9WVL0,14874.0,Maleylacetoacetate isomerase OS=Mus musculus OX=10090 GN=Gstz1 PE=1 SV=1,True,True,False,0.022453221881811203,-0.001088255709765562,-0.0789000006118048,0.09353424202121374,-0.11488133903263886,-0.11799128775422574,0.018909793075009063,0.4642240519305414,-0.23025258954575634,-0.0560078362543841,-0.20808852331870825,0.07467486789786626,0.9531211440401544
,F8WJK8,,,False,False,False,-0.19434200967105397,-0.08959156876761298,-0.09416296208090813,0.04050792648889967,-0.05880723007942734,-0.11115944150338208,-0.06958197262864907,0.2238144525608643,0.14292048742021457,0.21040231826105504,0.03750582613233888,0.7091282389084494,0.959180834571492
Trap1,Q9CQN1,68015.0,"Heat shock protein 75 kDa, mitochondrial OS=Mus musculus OX=10090 GN=Trap1 PE=1 SV=1",True,True,False,0.0217854239265467,0.03672550085736681,-0.06603978640000996,0.03924230515693239,0.010164558322180994,-0.06789217157816552,-0.09105948758118032,-0.011272028132523815,0.020299522306514106,0.10804616312233684,0.04293742921209365,0.28695691593103356,0.9531211440401544
Sgcd,P82347,24052.0,Delta-sarcoglycan OS=Mus musculus OX=10090 GN=Sgcd PE=1 SV=1,False,False,False,-0.029417147518691067,-0.018733750649163383,-0.038472461678619396,-0.04705126056560616,0.03616072217531929,-0.010735258644199774,-0.011325451254377228,0.09091713074392516,0.010449769939686604,0.018207707451734834,0.014139676109349252,0.615734888197935,0.958652782542839
Ptges2,Q8BWM0,96979.0,Prostaglandin E synthase 2 OS=Mus musculus OX=10090 GN=Ptges2 PE=1 SV=3,True,True,True,-0.007555011774172726,0.025086171207343355,-0.14122970137219149,-0.056592621761611284,-0.013131112949219315,-0.12218597577080637,0.003997015010140714,0.02426529398899291,0.11550647196850328,0.17183947145303335,0.07084601036353924,0.2649524944214627,0.9531211440401544
Akr1a1,Q9JII6,58810.0,Aldo-keto reductase family 1 member A1 OS=Mus musculus OX=10090 GN=Akr1a1 PE=1 SV=3,False,False,False,-0.020220949727606907,-0.05431366219995759,-0.021959966121549712,-0.0194229517401574,0.02933645219738068,0.07408089944941487,0.0012776101344744717,0.0869553955320086,0.006550486978015968,-0.08228331450203541,-0.010651655230870104,0.7693648865837068,0.9638474272731677
Map2k3,O09110,26397.0,Dual specificity mitogen-activated protein kinase kinase 3 OS=Mus musculus OX=10090 GN=Map2k3 PE=1 SV=2,False,False,False,-0.13248259800970352,-0.0966185206230108,0.033573467255585854,0.00201106822521524,-0.06411057435454381,-0.00894349757158075,-0.0017665438819864931,0.15870116999830763,0.04287730560596259,0.0667587233557505,-0.024014625434968195,0.6782328047869635,0.958652782542839
Rpl30,P62889,19946.0,60S ribosomal protein L30 OS=Mus musculus OX=10090 GN=Rpl30 PE=1 SV=2,False,False,False,0.020726555120957002,0.006677382137254995,0.004740472709899635,-0.006123330313013042,0.02115657520694114,-0.02034651667201537,-0.010761925351591373,-0.0361170822678023,-0.03429684919810505,0.054344718627483246,0.011014124040621808,0.5623400340314927,0.958652782542839
Art3,Q8R2G4,109979.0,Ecto-ADP-ribosyltransferase 3 OS=Mus musculus OX=10090 GN=Art3 PE=1 SV=2,False,False,False,0.14619184656782203,0.022491872374249766,0.09062397643148401,-0.04169337928221495,-0.05225656003201884,0.10105552875350554,0.03890588461079858,-0.0937141767151548,-0.05647417835468538,-0.15513081435379483,-0.05612566064509572,0.3845129038069698,0.9531211440401544
Ndufb1,P0DN34,102631912.0,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1 OS=Mus musculus OX=10090 GN=Ndufb1 PE=1 SV=1,False,False,False,0.02772127912477451,0.0359016245881314,-0.0343989388917425,-0.12218469267065224,-0.03441624902423435,-0.15566034551082808,-0.10702860677808701,-0.04151145250106758,0.11086998661211389,0.3207073950515884,0.11096096468670921,0.22305645759056394,0.9531211440401544
G3bp1,P97855,27041.0,Ras GTPase-activating protein-binding protein 1 OS=Mus musculus OX=10090 GN=G3bp1 PE=1 SV=1,False,False,False,-0.03840379802505289,-0.1125506752578751,-0.052446065837402855,0.07007801074405151,-0.02969435148919608,-0.06966131362886507,0.03821717209689979,0.05699828736944745,-0.025878770437330445,0.1633415044653379,-0.02977744253917436,0.5934640192642817,0.958652782542839
Stim2,P83093,116873.0,Stromal interaction molecule 2 OS=Mus musculus OX=10090 GN=Stim2 PE=1 SV=2,False,False,False,,,,,,,,,,,,,
Cox6c,Q9CPQ1,12864.0,Cytochrome c oxidase subunit 6C OS=Mus musculus OX=10090 GN=Cox6c PE=1 SV=3,True,True,True,0.17407559331872413,0.15322659885634948,-0.11450288123327468,0.02573364553367874,0.04020806155013723,-0.28662490814360275,-0.13887715563202896,-0.04878250740540402,0.04387145734558118,0.1516720958098361,0.0409413221673212,0.6883552329163678,0.958652782542839
Dnpep,Q3TVK3,13437.0,Aspartyl aminopeptidase OS=Mus musculus OX=10090 GN=Dnpep PE=1 SV=1,False,False,False,-0.024766352326068386,-0.06716859906357797,-0.06960890294289968,-0.019822260137159375,0.005862522859919395,0.07374400704045136,0.03934844046523267,0.000890104589648999,0.04525498564650654,0.01626605386795532,0.029583588140500085,0.346669002980272,0.9531211440401544
Mmut,P16332,17850.0,"Methylmalonyl-CoA mutase, mitochondrial OS=Mus musculus OX=10090 GN=Mmut PE=1 SV=2",True,True,False,-0.10956215274406667,-0.010559871954139766,-0.030089797632813386,0.022915440682950816,-0.03366329572998694,-0.11312089171549644,-0.08410055237361291,0.10579610122424832,0.1051151696193049,0.14726985062359432,0.03801638433731398,0.5516517388905477,0.958652782542839
Septin7,E9Q1G8,235072.0,Septin-7 OS=Mus musculus OX=10090 GN=Septin7 PE=1 SV=2,False,False,False,0.07107135225814076,0.025601450295473782,-0.16308411241969445,0.08652462676191419,0.19549703362679516,-0.15875729209680856,0.07957507285660448,0.03371512689288281,-0.16489822741094073,-0.005245030764363889,-0.0431208265399384,0.6116402602002309,0.958652782542839
Ywhah,P68510,22629.0,14-3-3 protein eta OS=Mus musculus OX=10090 GN=Ywhah PE=1 SV=2,False,False,False,0.03700405551239072,-0.07838695293640718,-0.049018693689321324,0.04851881079854081,0.08172823589906741,-0.03726155359073502,-0.06682803138691895,0.004768458101910511,0.002659881847366208,0.05681578944410148,0.010222160265358226,0.7908977523002024,0.9684597410402442
Abcb8,Q9CXJ4,74610.0,Mitochondrial potassium channel ATP-binding subunit OS=Mus musculus OX=10090 GN=Abcb8 PE=1 SV=1,True,False,False,-0.012209823822535881,-0.0015496075228416117,-0.03228116651466273,-0.015621607901945112,-0.10330617303516121,-0.1461867998929236,-0.10091595110970175,0.11975369930094537,0.06737606198081281,0.22494136851801372,0.016509940019160042,0.8312535201149236,0.972156922917728
Iars1,Q8BU30,105148.0,"Isoleucine--tRNA ligase, cytoplasmic OS=Mus musculus OX=10090 GN=Iars1 PE=1 SV=2",False,False,False,-0.07399708433119834,-0.08215882291784915,-0.0003640384810008612,0.02878502185624754,-0.03092746166245597,0.028559055675007272,-0.03530667974432333,0.04266803202426139,0.04543863470396836,0.07730334287733065,0.015285899470402951,0.678993268367839,0.958652782542839
Kpna1,Q60960,16646.0,Importin subunit alpha-5 OS=Mus musculus OX=10090 GN=Kpna1 PE=1 SV=2,False,False,False,-0.2523708949816701,0.014007428027175806,0.02794304562083738,0.01869103412283124,0.029119496529471434,0.10798569395117852,0.14377172506703317,0.07187785697632165,-0.14772203962295016,-0.013303345690209412,-0.003965106722137434,0.9612783238426522,0.9928669944407973
Arhgef6,Q8K4I3,73341.0,Rho guanine nucleotide exchange factor 6 OS=Mus musculus OX=10090 GN=Arhgef6 PE=1 SV=1,False,False,False,,,,,,,,,,,,,
Tubb1,A2AQ07,545486.0,Tubulin beta-1 chain OS=Mus musculus OX=10090 GN=Tubb1 PE=1 SV=1,False,False,False,,,,,,,,,,,,,
Hsdl2,Q2TPA8,72479.0,Hydroxysteroid dehydrogenase-like protein 2 OS=Mus musculus OX=10090 GN=Hsdl2 PE=1 SV=1,True,True,False,0.011961271436952359,0.09625576097919186,-0.1323696130492955,0.033099808469954084,-0.15937527651532335,-0.37201305775981197,-0.2561097572683799,0.1776879200793804,0.20979570358844057,0.3910672400388826,0.06629214813255366,0.6784150086247843,0.958652782542839
Psmb4,P99026,19172.0,Proteasome subunit beta type-4 OS=Mus musculus OX=10090 GN=Psmb4 PE=1 SV=1,False,False,False,-0.13835548404201603,0.013380146215656197,0.12551447455059161,-0.008861846106697158,0.10174546093846715,0.09404056204524025,-0.03723787512800136,-0.16829408342057306,0.06929983606927514,-0.05123119112194985,0.09089392565867699,0.16519529872422273,0.9531211440401544
Gsn,P13020-2,227753.0,Isoform 2 of Gelsolin OS=Mus musculus OX=10090 GN=Gsn,False,False,False,-0.33310674042442745,-0.10204905788089302,-0.28620074391311423,-0.011080439755255966,0.28928410151677486,-0.23924233257635397,0.024793691011256946,0.21151655124750857,-0.04165871230970808,0.4877436830842097,0.15763107273361232,0.37664767029125146,0.9531211440401544
Coq7,A0A140LIF0,12850.0,"5-demethoxyubiquinone hydroxylase, mitochondrial OS=Mus musculus OX=10090 GN=Coq7 PE=1 SV=1",True,False,False,0.1620789038234669,0.12995883125719665,-0.14548378419568309,0.04337509633058012,0.0497451008738814,-0.15262332864335093,0.07840625919138411,-0.12807629931068476,-0.06282878409695591,0.025448004770188604,-0.004120070335620696,0.9587261553988845,0.9928669944407973
Bckdk,O55028,12041.0,"[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial OS=Mus musculus OX=10090 GN=Bckdk PE=1 SV=1",True,True,False,-0.18542140100587545,-0.00890070771405238,0.015453498213743089,-0.1267612438121679,-0.007321325750352159,-0.04324785652800767,-0.14944168863433216,0.0552176511412652,0.14323429739886961,0.30718877669091516,0.15638127363894794,0.09024004460852807,0.9531211440401544
Lama4,P97927,16775.0,Laminin subunit alpha-4 OS=Mus musculus OX=10090 GN=Lama4 PE=1 SV=2,False,False,False,-0.03811502440963643,0.04727892756483776,-0.019162292343208875,0.0463128310473202,-0.04713981716178317,-0.07378570451562183,-0.10286572043720987,0.3444679729240132,-0.06709902967748071,-0.08989214299123383,-0.092255106712512,0.2930674293955598,0.9531211440401544
Strap,Q9Z1Z2,20901.0,Serine-threonine kinase receptor-associated protein OS=Mus musculus OX=10090 GN=Strap PE=1 SV=2,False,False,False,-0.029044690665243067,-0.014261103732600589,-0.056443818831215964,0.06346030994307483,-0.02501865590019392,-0.009224930003748355,0.028285172986208806,0.006833004730681935,-0.015142797505014016,0.05055750897804678,-0.005235991265403328,0.8395589161719789,0.972156922917728
Aprt,P08030,11821.0,Adenine phosphoribosyltransferase OS=Mus musculus OX=10090 GN=Aprt PE=1 SV=2,False,False,False,-0.043199351887144744,0.10115714710141788,0.01541162021143272,-0.08035083368167939,0.01721724664006885,0.01564168892529416,-0.04363459880624809,-0.19015564761894765,0.14522470958656264,0.06268801952924363,0.13677152471303486,0.011886830243457836,0.9531211440401544
Usp10,P52479,22224.0,Ubiquitin carboxyl-terminal hydrolase 10 OS=Mus musculus OX=10090 GN=Usp10 PE=1 SV=3,False,False,False,-0.05761804518215019,-0.012956434489529656,-0.03508831716478422,0.013353318020226546,0.07631538196478704,-0.01920937437725012,0.1596200832174688,0.03444790078621196,-0.0642160807309553,-0.09464843204402218,-0.04588597587078862,0.3645742162870425,0.9531211440401544
Tbc1d4,E0CX53,210789.0,TBC1 domain family member 4 OS=Mus musculus OX=10090 GN=Tbc1d4 PE=1 SV=1,False,False,False,-0.059833364585992754,0.12861619049598794,-0.03760422463641078,0.061769978615165755,-0.17091176621673565,-0.0161783753726521,-0.10227602576658157,0.14282362450772368,0.055613560948497565,-0.0020195979890029747,-0.0019519952535619113,0.9773435412225152,0.9957771145990462
Rtcb,Q99LF4,28088.0,RNA-splicing ligase RtcB homolog OS=Mus musculus OX=10090 GN=Rtcb PE=1 SV=1,False,False,False,-0.03556922772838078,-0.02248277127778131,-0.02480299499490002,0.007112706880366915,0.014167038088615413,-0.014575678766775013,0.051612910706435144,0.10568817641126316,-0.07440420119262825,-0.006745958126224139,-0.04161662850991554,0.20206191106911447,0.9531211440401544
Gpx1,P11352,14775.0,Glutathione peroxidase 1 OS=Mus musculus OX=10090 GN=Gpx1 PE=1 SV=2,True,True,False,-0.027995562264125695,0.038924025519257555,-0.06378417069654319,0.0909473684019737,0.04074418651570433,-0.15289170995646728,-0.024398317512030587,0.15549501448113467,-0.06315789997065124,0.0061170654817459535,-0.05210573296416392,0.37559151734727925,0.9531211440401544
Kars,Q8R2P8,85305.0,Lysine--tRNA ligase OS=Mus musculus OX=10090 GN=Kars PE=1 SV=1,True,False,False,-0.12168026344861893,-0.08065698954801093,0.011154215094846265,0.050875966363175706,-0.02836135296874609,0.0014059637686560933,-0.04154546872972453,0.059083466011809804,0.015381330483140943,0.13434313297347167,0.016844833883404676,0.7388431320172884,0.963643665376629
Aak1,Q3UHJ0,269774.0,AP2-associated protein kinase 1 OS=Mus musculus OX=10090 GN=Aak1 PE=1 SV=2,False,False,False,,,,,,,,,,,,,
Plcl1,Q3USB7,227120.0,Inactive phospholipase C-like protein 1 OS=Mus musculus OX=10090 GN=Plcl1 PE=1 SV=3,False,False,False,,,,,,,,,,,,,
Cul4a,Q3TCH7,99375.0,Cullin-4A OS=Mus musculus OX=10090 GN=Cul4a PE=1 SV=1,False,False,False,-0.11390817497851558,-0.05927022949110139,0.09124362857594726,0.01937508087100248,0.02458168469128985,-0.048880241941668956,-0.019337238374269816,0.04851550579262742,0.05760565108318971,7.433377148835518e-05,-0.01035552075471884,0.8079132447379291,0.9684597410402442
Vps29,Q9QZ88,56433.0,Vacuolar protein sorting-associated protein 29 OS=Mus musculus OX=10090 GN=Vps29 PE=1 SV=1,False,False,False,-0.09096995601673452,-0.04097525840551253,-0.00016005011250719292,0.02791871230901677,0.0538428719021562,0.024239254350944428,-0.13613365335363792,0.10620561221014846,0.004967306248981451,0.051065160867163506,0.037255733985489495,0.44590441760413124,0.9531211440401544
Mrps36,Q9CQX8,66128.0,"28S ribosomal protein S36, mitochondrial OS=Mus musculus OX=10090 GN=Mrps36 PE=1 SV=1",True,True,False,-0.12246251470952885,0.0019058945543335426,-0.061411462939588546,0.02381100591636276,-0.07449665275269268,-0.14405554273477783,-0.13729202206796565,0.14778100216087786,0.18021270253709254,0.1860075900358762,0.05982959665593483,0.5014154951191874,0.9531211440401544
Hars1,Q61035,15115.0,"Histidine--tRNA ligase, cytoplasmic OS=Mus musculus OX=10090 GN=Hars1 PE=1 SV=2",False,False,False,0.02311913736756921,-0.033889051354185185,-0.023140788145962432,-0.020938571107475212,-0.010075933247293278,0.0486619849630916,0.04599617145245993,0.020824314097362517,-0.03967688091454491,-0.01088038311100803,-0.018344105465578762,0.4002445998229115,0.9531211440401544
Nol3,Q9D1X0,78688.0,Nucleolar protein 3 OS=Mus musculus OX=10090 GN=Nol3 PE=1 SV=1,False,False,False,-0.17474606342866217,0.03886294069103258,0.06386240337313609,0.10877575620516033,0.01560108607374211,-0.016827658054136663,0.023716846888572007,-0.09576356182185286,0.024524332107256797,0.011993917965744672,0.02966184751345722,0.5929086861867261,0.958652782542839
,F6QC77,,,False,False,False,0.011546310490679446,-0.6131622518897597,0.13124939319226137,0.6836458254300037,0.9836143820268308,-1.092361984835403,-0.4061586107224695,-0.0016758577950479747,-0.04928280411611752,0.35258559821902224,-0.16744282423817083,0.6884733462611881,0.958652782542839
Ube2v2,Q9D2M8,70620.0,Ubiquitin-conjugating enzyme E2 variant 2 OS=Mus musculus OX=10090 GN=Ube2v2 PE=1 SV=4,False,False,False,0.09853136468898427,0.12386557135660858,0.028013258342795666,0.1494003050593431,-0.03357267635277772,0.04337876913930927,0.17864179898554333,-0.15185108150542703,-0.24492717309986922,-0.1914801366145138,-0.12109425822849644,0.2206085065234511,0.9531211440401544
,A0A5F8MQ17,,,False,False,False,,,,,,,,,,,,,
Psmb3,Q9R1P1,26446.0,Proteasome subunit beta type-3 OS=Mus musculus OX=10090 GN=Psmb3 PE=1 SV=1,False,False,False,-0.045002446790189055,-0.009954496758744824,0.06915392314216362,0.0896515106643232,-0.06678179616775992,0.13049412116743042,0.14704043287749258,-0.2868388804554236,0.014029371415691827,-0.041791739094980684,0.010398184224654015,0.9048324451468287,0.9805006513871005
Glrx3,Q9CQM9,30926.0,Glutaredoxin-3 OS=Mus musculus OX=10090 GN=Glrx3 PE=1 SV=1,False,False,False,-0.14125317011308525,-0.05584305154308389,-0.06266989584942095,0.023212008693178632,-0.00038896987018333107,0.043976123106940435,-0.028072600272412984,0.08673844503641703,0.04985410541455515,0.08444700539708627,0.04881808500212763,0.314800127987939,0.9531211440401544
Ndufb4,Q9CQC7,100041273.0,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4 OS=Mus musculus OX=10090 GN=Ndufb4 PE=1 SV=3,False,False,False,0.028557264129025484,0.03619441972452542,0.01959380419873824,-0.005923437321657232,0.0011718831138445296,-0.15964182558996498,-0.12072788732880113,-0.03237709939705802,0.16128049934190258,0.0718723791294682,0.044350942287905676,0.4746593064868111,0.9531211440401544
Pgm5,Q8BZF8,226041.0,Phosphoglucomutase-like protein 5 OS=Mus musculus OX=10090 GN=Pgm5 PE=1 SV=2,False,False,False,-0.19624722190454058,-0.06340802568881188,-0.031177114813179863,0.012114390687556487,-0.1151485187615684,0.03319107786842945,0.0603214119556128,0.2067312055084667,0.022894682563108226,0.07072811258493772,-0.020697068573564084,0.7861699332299693,0.9684597410402442
Nek7,Q9ES74,59125.0,Serine/threonine-protein kinase Nek7 OS=Mus musculus OX=10090 GN=Nek7 PE=1 SV=1,False,False,False,-0.004419658750416389,-0.1176304214166013,0.008084629647973074,-0.012456318989837456,0.03222509110135974,0.04736123506505763,0.03254816713640807,-0.01245037906713975,-0.015976196691235955,0.04271385196441635,-0.004522575990798217,0.8914221238229046,0.9786133855168808
Ndufb5,Q9CQH3,66046.0,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial OS=Mus musculus OX=10090 GN=Ndufb5 PE=1 SV=1",True,True,True,0.13315064843767033,0.15741488465808295,-0.06917942980422254,0.0449871455577,0.008625875435303243,-0.24583886542712818,-0.11976435194011614,-0.002068116049214197,-0.0271204687999127,0.11979267793183368,0.005149641519272307,0.9522942656227322,0.9924816079196527
Eepd1,Q3TGW2,67484.0,Endonuclease/exonuclease/phosphatase family domain-containing protein 1 OS=Mus musculus OX=10090 GN=Eepd1 PE=1 SV=1,False,False,False,0.008848145060115442,0.009202395524365414,-0.015722965870912375,0.0450452211902892,-0.020651027336906935,0.026519620000588162,0.008962633453299063,0.00766492049723233,0.05436986414775369,-0.12423880666582754,-0.021919181732010174,0.5168473965992084,0.9540372449145557
Plpbp,Q9Z2Y8,114863.0,Pyridoxal phosphate homeostasis protein OS=Mus musculus OX=10090 GN=Plpbp PE=1 SV=1,True,True,False,-0.04891805858894038,0.04746701377442264,-0.028967782205519654,0.09122586143144851,0.009117140695641623,0.005871243323953834,-0.03309893044429657,0.02262086225085369,-0.04463242374315257,-0.020684926494421774,-0.0011447809774203675,0.9704537001739688,0.9928669944407973
Gnb1,P62874,14688.0,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 OS=Mus musculus OX=10090 GN=Gnb1 PE=1 SV=3,False,False,False,-0.28362983669316044,-0.0948600818744616,0.012205432280524064,0.03311361853896244,-0.0619218448956218,-0.10426526132242486,-0.0785517337536632,0.3316876059429781,0.1362590141668356,0.10996308761002815,-0.005930034526257089,0.9591759340884601,0.9928669944407973
Kpna4,O35343,16649.0,Importin subunit alpha-3 OS=Mus musculus OX=10090 GN=Kpna4 PE=1 SV=1,False,False,False,-0.06767231253911365,0.09371151099306285,-0.25493078769437716,0.1748844498449973,-0.05191549127902384,0.0006333390166943786,0.19206859785861496,0.19285249333250665,-0.23437069818485945,-0.045261101348500254,-0.09488097632105089,0.39226743733946523,0.9531211440401544
Ube2n,P61089,93765.0,Ubiquitin-conjugating enzyme E2 N OS=Mus musculus OX=10090 GN=Ube2n PE=1 SV=1,False,False,False,-0.11991409766059569,-0.0074964345790107245,0.03281432883477464,0.003886429120655066,-0.042560518704521044,0.09986014553754252,-0.004798367619693877,-0.002762786390317018,0.034938112218185324,0.006033189242984349,0.036309797486071466,0.3372074008257944,0.9531211440401544
Cox8b,P48772,12869.0,"Cytochrome c oxidase subunit 8B, mitochondrial OS=Mus musculus OX=10090 GN=Cox8b PE=3 SV=1",True,False,False,-0.3012514776010251,0.04383350499384875,0.008308455447601837,-0.055544190416949135,-0.04145954778993399,-0.047656466948444276,-0.29491544998346875,0.10323124286125385,0.22061968050144998,0.36483424893566774,0.2160685678770351,0.09602182291356155,0.9531211440401544
Hspb3,Q9QZ57,56534.0,Heat shock protein beta-3 OS=Mus musculus OX=10090 GN=Hspb3 PE=2 SV=1,False,False,False,-0.042020694166082784,-0.09804490250120157,0.05164417236159746,0.02936330736322379,-0.08530606928735729,0.05658537659301377,-0.007310853905347692,-0.04574059680058973,0.09766347568881617,0.04316678465391188,0.005625866058876383,0.9015852720131391,0.9801043450511265
,A0A498WGD8,,,False,False,False,-0.18772388797887984,-0.06635380622252995,-0.013839775638947671,-0.11265182388844686,-0.010927995379725886,0.13766984951839234,0.09913889931942244,0.030680919081014224,0.0708553624737096,0.05315225871598628,0.07375826764233402,0.2675197465415072,0.9531211440401544
Gcdh,A0A0A0MQ68,270076.0,"Glutaryl-CoA dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Gcdh PE=1 SV=1",True,True,False,0.14540121940540907,-0.048709604361716785,0.019354885848434478,-0.005139350807231935,-0.04891979679439018,-0.16451148385203496,-0.022530014024273015,-0.07741761160926153,0.02402485830095813,0.17844689789411738,-0.023867651525228697,0.7324220781177452,0.9617532160808242
,J3QPW1,,,False,False,False,0.02702209573336134,-0.05901245557930679,0.008427234853044752,-0.035866855429247835,0.003299828930851234,0.09411930539062574,-0.025885499404033396,-0.020894566664274805,-0.03869384368253925,0.04748475585150835,0.018879036364457848,0.5510624096905143,0.958652782542839
Sgcb,P82349,24051.0,Beta-sarcoglycan OS=Mus musculus OX=10090 GN=Sgcb PE=1 SV=1,False,False,False,-0.014082485169845782,0.0627163876693615,-0.11698734468616578,0.029566527179323288,0.023822774152209902,0.019908131182349464,0.1059596231970037,-0.0013763872589649395,-0.034449745882254135,-0.07507748038300655,-0.0012319733045380588,0.9780590157095899,0.9957771145990462
Hspa12b,Q9CZJ2,72630.0,Heat shock 70 kDa protein 12B OS=Mus musculus OX=10090 GN=Hspa12b PE=1 SV=1,False,False,False,-0.08390342553979124,-0.07380070322203558,0.006396253678957464,0.020614640584202704,0.0036443708854783097,-0.2125940044144805,-0.12703446184979228,0.15354054959888686,0.15325472743664825,0.1598820528419207,0.012154577411013535,0.8905990869437559,0.9786133855168808
S100a11,P50543,20195.0,Protein S100-A11 OS=Mus musculus OX=10090 GN=S100a11 PE=1 SV=1,False,False,False,-0.13417683329761232,-0.059256960202079156,-0.2057662930083879,-0.045635188642474844,0.26774692842587733,-0.11542478823156621,0.0026914104171673614,0.3420184088975109,-0.16751211973655522,0.1153154353781165,0.016347398253518008,0.8985514862230451,0.9801043450511265
Itpa,Q9D892,16434.0,Inosine triphosphate pyrophosphatase OS=Mus musculus OX=10090 GN=Itpa PE=1 SV=2,False,False,False,-0.04742221693446069,-0.003871559006773495,-0.08307046188666689,0.1767363307885894,-0.10766948094983775,0.07246417570612707,0.10788615833032722,-0.09865565511846164,0.06619487104804911,-0.08259216197689234,-0.022189662071730964,0.7473964265681976,0.963643665376629
,A0A3B2WBH9,,,False,False,False,,,,,,,,,,,,,
,Q3UE31,223739.0,Uncharacterized protein KIAA0930 homolog OS=Mus musculus OX=10090 PE=1 SV=2,False,False,False,,,,,,,,,,,,,
Lmnb2,A0A0R4J0Q5,16907.0,Lamin-B2 OS=Mus musculus OX=10090 GN=Lmnb2 PE=1 SV=1,False,False,False,-0.2430842500649728,-0.10700167094772262,-0.08797891185435702,0.1425642042915971,0.11865497275121584,-0.14587574268517933,-0.10538340521351053,0.06967516061821755,0.1313630628355611,0.2270665802691525,0.08968288088921064,0.3944474025198542,0.9531211440401544
,G3UYV4,,,False,False,False,-0.19729290018597023,-0.09528144789840365,-0.029724662214885456,-0.1314562207819021,0.05934089749941851,0.04483060603643185,-0.07704382059616144,0.20519428822037256,0.07329836399632761,0.14813489592476436,0.09212932622341707,0.2789278608913575,0.9531211440401544
Dync1li1,Q8R1Q8,235661.0,Cytoplasmic dynein 1 light intermediate chain 1 OS=Mus musculus OX=10090 GN=Dync1li1 PE=1 SV=1,False,False,False,-0.1902141840152769,-0.09730718593661258,-0.05424863980062078,-0.01680238316614968,-0.005160914606253897,-0.07658783497075561,0.058439019592231745,0.16307548342486378,0.09823939457688091,0.12056724490170545,0.015900281585983222,0.8343604759432164,0.972156922917728
,E9PY39,,,False,False,False,0.1368942547521499,0.05859460380141179,0.09796395288535464,0.011859290948843082,0.08722038458994774,-0.014351796727108734,0.1335793506299776,-0.22501309721225837,-0.10416299525224915,-0.18258394841606318,-0.06211350080162567,0.48318932067104403,0.9531211440401544
